Created-At,From-User-Id,text
1/9/2023,180696019,"16 11  lalinsonora
satlantas jakbar melaksanakan pengaturan lalu lintas di traffic light jembatan dua tambora jakbar  situasi arus lalu lintas terpantau ramai lancar"
1/9/2023,131438036,"rt    12 55  infosonora

info orang hilang  
nama   winda silvia  31 tahun  membawa anaknya yg berusia 2 tahun  hilang sejak 2 jaâ¦"
1/9/2023,9.54E+17,jembatan terbanggi besae   di lampung tengah yo begini juga kok
1/9/2023,396347230,kok wes ngerti antasari pri
1/9/2023,83666548,rt    info orang hilang
1/9/2023,17799950,rt    info orang hilang
1/9/2023,178330381,rt    dahulukan selalu ka  menerobos perlintasan kereta yang telah memberikan isyarat untuk berhenti dapat berakibat kecelakaaâ¦
1/9/2023,9.72E+17,rt    info orang hilang
1/9/2023,2587545648,rt    11 24 kendaraan bis mogok di jl kramat kwitang sebelum traffic light kwitang jakpus  situasi arus lalu lintas tersendat â¦
1/9/2023,1.33E+18,mohon pengelola rute becakayu agar segera diaktifkan lagi gt marga jaya  mobilitas rute bekasi barat timur ke jakarta dan sebaliknya sangat terbantu  kondisi exit kalimalang sudah sa
1/9/2023,360257043,sampai kapan evaluasi    macet parah itu di bawah  sayang banget ada jalan di atas tapi gak bisa digunakan
1/9/2023,360257043,ayoo dong dibuka lg gt marga jaya  pagi ini kalimalang macet parah  viralkan biar segera di resmikan dan dibuka permanen gt marga jaya
1/9/2023,238200793,rt    info orang hilang
1/9/2023,374878753,rt    13 35 kegiatan penyampaian pendapat di depan kantor kpu ri jl  imam bonjol jakarta pusat  situasi arus lalu lintas ramaiâ¦
1/9/2023,1.54E+18,rt    info orang hilang
1/9/2023,1.23E+18,selamat siang     jika ingin melakukan cek fisik bantuan apakah harus ke samsat polda karena motor saya beds provinsi  dan syaratnya apa saja min  tks
1/9/2023,1640515272,yo bener  soale lagi ng antasari  makane ono intisari
1/9/2023,60450573,"rt    12 55  infosonora

info orang hilang  
nama   winda silvia  31 tahun  membawa anaknya yg berusia 2 tahun  hilang sejak 2 jaâ¦"
1/9/2023,7.02E+17,polisi  jakarta  dkijakarta     14 18 kegiatan penyampaian pendapat di depan kantor mahkamah agung jl  medan merdeka utara jakarta pusat  situasi arus lalu lintas ramai lancar     see more
1/9/2023,1.46E+18,rt    flay over mampang macet parah ada apakah gerangan
1/9/2023,180696019,"14 55  lalinsonora 
situasi arus lalu lintas di ruas tol dalam kota km 12+800  tomang arah pluit  terpantau ramai lancar"
1/9/2023,67982884,flay over mampang macet parah ada apakah gerangan
1/9/2023,1.26E+18,rt    info orang hilang
1/9/2023,121640063,"14 46  rt     kegiatan penyampaian pendapat di depan kantor mahkamah agung jl  medan merdeka utara jakarta pusat  situasi arus lalu lintas ramai lancar 
 elshintanewsandtalk"
1/9/2023,180696019,"14 44  lalinsonora
kegiatan penyampaian pendapat di depan kantor mahkamah agung jl  medan merdeka utara jakarta pusat  situasi arus lalu lintas ramai lancar"
1/9/2023,202097986,rt    11 24 kendaraan bis mogok di jl kramat kwitang sebelum traffic light kwitang jakpus  situasi arus lalu lintas tersendat   ¦
1/9/2023,14246966,rt    info orang hilang
1/9/2023,1571687120,"rt    12 55  infosonora

info orang hilang  
nama   winda silvia  31 tahun  membawa anaknya yg berusia 2 tahun  hilang sejak 2 jaâ¦"
1/9/2023,2857283553,"mabok intisari pak ntar motor nya  
eh tapi pak saya pernah minum intisari mabok sih enggak malah mencret pak pas boker"
1/9/2023,1619443765,rt    11 24 kendaraan bis mogok di jl kramat kwitang sebelum traffic light kwitang jakpus  situasi arus lalu lintas tersendat â¦
1/9/2023,1.59E+18,alhamdulillah
1/9/2023,7.14E+17,"9 januari 2023 
motor geber jam 1223
portal pesona kalisari
 motorgeber  motorbising"
1/9/2023,1.61E+18,rt    info orang hilang
1/9/2023,1.52E+18,rt    info orang hilang
1/9/2023,121640063,"13 58   rt     kegiatan penyampaian pendapat di depan kantor kpu ri jl  imam bonjol jakarta pusat  situasi arus lalu lintas ramai lancar 
 elshintanewsandtalk"
1/9/2023,180696019,13 35 kegiatan penyampaian pendapat di depan kantor kpu ri jl  imam bonjol jakarta pusat  situasi arus lalu lintas ramai lancar
1/9/2023,180696019,13 24 situasi arus lalu lintas di sekitar kawasan bundaran hi jakpus terpantau ramai lancar
1/9/2023,1.57E+18,kalau sim mati bisa tidak
1/9/2023,138987087,rt    info orang hilang
1/9/2023,1259972874,rt    info orang hilang
1/9/2023,114184145,rt    info orang hilang
1/9/2023,180696019,"13 44  lalinsonora 
situasi arus lalu lintas di sekitar kawasan bundaran hi jakpus terpantau ramai lancar"
1/9/2023,180696019,"13 42  lalinsonora
kegiatan penyampaian pendapat di depan kantor kpu ri jl  imam bonjol jakarta pusat  situasi arus lalu lintas ramai lancar"
1/9/2023,226087265,rt    info orang hilang
1/9/2023,144429126,rt    info orang hilang
1/9/2023,75008309,rt    info orang hilang
1/9/2023,396347230,terpantau intisari
1/9/2023,2443993968,rt    info orang hilang
1/9/2023,58451697,rt    info orang hilang
1/9/2023,56023100,rt    info orang hilang
1/9/2023,2986053470,rt    info orang hilang
1/9/2023,2956911120,lupa ngecas kayanya       mlipir aja ke warung kopi
1/9/2023,121640063,"13 27  rt     situasi arus lalu lintas di sekitar kawasan bundaran hi jakpus terpantau ramai lancar  
 elshintanewsandtalk"
1/9/2023,82999111,rt    02 39 kecelakaan mobil terguling di kawasan jembatan besi tambora jakarta barat  saat ini sudah dlm penanganan petugas pâ¦
1/9/2023,103424602,rt    info orang hilang
1/9/2023,187431435,rt    info orang hilang
1/9/2023,307369164,inek  intisari nekat
