"Created-At";"Text";"Id"
2022-11-18;"RT @TMCPoldaMetro: 09.45 Polri Sat Lantas Jakut peneguran dengan Humanis pengendara tidak memakai helm di Tarffic Light Permai Jakarta Utar…";"1593435696060325888"
2022-11-18;"09.45 Polri Sat Lantas Jakut peneguran dengan Humanis pengendara tidak memakai helm di Tarffic Light Permai Jakarta Utara https://t.co/n8VlibUzWX";"1593435004377657344"
2022-11-18;"Pak Heru sdh saatnya kampanye besar besaran & ciptakan budaya malu via sindiran menohok di videotron soal: nyampah, lawan arus, terobos TL, dll yg selama ini tdk pernah ada & berani dieksekusi. Pasti bisa cerdaskan warga DKI! @Humas_DKI @DKIJakarta @SatpolPP_DKI @TMCPoldaMetro https://t.co/wSn8KWBgaW";"1593432386070810624"
2022-11-18;"Pelayanan STNK Samsat Kabupaten Bekasi hari Jumat, 18 November 2022.

@TMCPoldaMetro
@stnkpoldametro
@bapenda_jabar https://t.co/gyrgr4N6Yc";"1593432036470972416"
2022-11-18;"RT @RadioElshinta: 09.20: RT @TMCPoldaMetro: Situasi arus lalu lintas di Traffic Light Pejaten Jakarta Selatan terpantau ramai lancar. #Pan…";"1593430632491012096"
2022-11-18;"RT @SonoraFM92: 07.05 Situasi arus lalu lintas di Traffic Light Harmoni Jakpus menuju arah Pasar Baru maupun arah Jl. Suryopranoto terpanta…";"1593430332854140928"
2022-11-18;"09.20: RT @TMCPoldaMetro: Situasi arus lalu lintas di Traffic Light Pejaten Jakarta Selatan terpantau ramai lancar. #PantauElshinta  https://t.co/P34Pj8BcW6";"1593428956887519232"
2022-11-18;"09.17 Situasi arus lalu lintas Traffic Light Pejaten Jakarta Selatan terpantau ramai lancar @TMCPoldaMetro https://t.co/8UTnctNuOB";"1593428559720161281"
2022-11-18;"RT @TMCPoldaMetro: LOKASI PELAYANAN #SIMKELILING Jum'at, 18 November 2022 Pukul 08.00 s/d 14.00 Wib :
Jaktim : Mall Grand Cakung.
Jaksel :…";"1593428041912369152"
2022-11-18;"09.17 Situasi arus lalu lintas Traffic Light Pejaten Jakarta Selatan terpantau ramai lancar https://t.co/oeXQecmvcG";"1593427893702385666"
